45401,F,2024-08-27
45402,D,2025-03-06
45403,C,2024-10-04
45404,C,2025-03-05
45405,B,2025-04-12
45406,C,2024-10-05
45407,C,2024-08-23
45408,F,2025-05-22
45409,A,2024-12-15
45410,C,2024-09-11
45411,D,2024-08-08
45412,B,2025-01-01
45413,C,2024-09-03
45414,D,2025-04-29
45415,B,2025-03-12
45416,F,2024-11-11
45417,C,2024-06-19
45418,B,2024-10-28
45419,A,2024-10-12
45420,B,2024-07-21
45421,B,2024-10-27
45422,B,2024-05-28
45423,A,2024-12-17
45424,B,2024-08-05
45425,B,2024-12-23
45426,D,2025-05-08
45427,F,2025-01-22
45428,B,2024-08-08
45429,A,2024-08-21
45430,B,2024-07-19
45431,B,2024-09-29
45432,D,2024-09-29
45433,B,2024-12-17
45434,F,2025-04-17
45435,F,2025-02-05
45436,A,2024-08-03
45437,F,2024-09-04
45438,A,2024-09-16
45439,F,2025-04-28
45440,D,2025-03-18
45441,C,2024-11-07
45442,B,2025-02-13
45443,F,2024-10-24
45444,B,2024-12-10
45445,F,2024-11-01
45446,B,2025-02-12
45447,A,2024-11-01
45448,B,2024-08-24
45449,B,2024-10-21
45450,A,2024-12-01
45451,B,2025-04-20
45452,C,2025-05-02
45453,F,2025-01-22
45454,A,2025-03-04
45455,D,2024-12-22
45456,F,2024-06-03
45457,D,2024-11-26
45458,A,2024-08-30
45459,F,2024-07-23
45460,B,2025-01-29
45461,A,2025-02-06
45462,A,2024-07-28
45463,D,2024-10-01
45464,D,2024-06-13
45465,F,2024-11-09
45466,C,2024-11-28
45467,F,2024-08-10
45468,B,2024-06-03
45469,A,2025-01-17
45470,B,2024-09-14
45471,D,2025-03-23
45472,B,2025-03-12
45473,D,2024-10-24
45474,F,2024-08-25
45475,C,2024-08-11
45476,C,2024-08-01
45477,A,2025-01-20
45478,D,2025-02-26
45479,B,2024-12-15
45480,D,2025-04-17
45481,D,2024-09-07
45482,A,2025-01-14
45483,F,2024-11-10
45484,C,2024-08-19
45485,C,2024-10-12
45486,B,2024-06-13
45487,A,2024-12-08
45488,A,2025-05-20
45489,A,2024-08-24
45490,C,2024-09-12
45491,A,2024-07-23
45492,F,2024-07-26
45493,D,2024-07-24
45494,A,2024-09-25
45495,B,2025-01-05
45496,A,2024-12-25
45497,D,2025-04-04
45498,B,2025-03-29
45499,F,2024-11-04
45500,B,2024-10-25
45501,C,2025-01-15
45502,C,2024-10-02
45503,B,2024-08-24
45504,B,2024-10-14
45505,F,2025-05-15
45506,A,2025-02-13
45507,F,2025-01-26
45508,C,2025-01-16
45509,F,2024-10-24
45510,C,2024-06-10
45511,D,2024-11-05
45512,F,2024-06-14
45513,D,2024-08-31
45514,A,2025-02-01
45515,C,2025-01-01
45516,B,2025-02-12
45517,C,2024-09-04
45518,D,2025-04-22
45519,B,2024-10-07
45520,D,2025-04-30
45521,C,2025-01-05
45522,A,2024-10-23
45523,B,2024-12-31
45524,C,2024-07-26
45525,C,2024-09-12
45526,F,2025-04-01
45527,D,2025-02-08
45528,B,2024-11-01
45529,B,2024-08-10
45530,B,2025-02-04
45531,D,2024-07-07
45532,D,2025-05-01
45533,C,2024-09-05
45534,C,2025-01-10
45535,C,2024-06-02
45536,F,2024-10-01
45537,A,2025-05-11
45538,D,2024-10-13
45539,F,2025-02-01
45540,A,2024-06-23
45541,B,2024-08-29
45542,D,2025-03-15
45543,F,2024-09-12
45544,C,2025-03-11
45545,B,2024-06-26
45546,F,2024-10-17
45547,B,2024-06-09
45548,D,2024-08-11
45549,D,2025-02-03
45550,D,2025-03-18
45551,D,2025-05-01
45552,F,2024-07-29
45553,C,2025-03-13
45554,F,2025-01-04
45555,C,2025-03-31
45556,C,2024-12-21
45557,B,2024-07-10
45558,F,2024-12-24
45559,C,2024-06-25
45560,A,2024-09-13
45561,B,2025-01-22
45562,F,2024-07-06
45563,B,2024-11-03
45564,D,2024-10-01
45565,C,2024-10-07
45566,A,2024-06-29
45567,C,2024-07-15
45568,A,2024-08-15
45569,D,2024-07-15
45570,D,2024-06-17
45571,A,2025-05-21
45572,F,2024-08-14
45573,F,2025-03-12
45574,D,2024-07-15
45575,C,2024-11-18
45576,F,2025-04-02
45577,C,2025-01-09
45578,F,2025-03-28
45579,B,2025-02-23
45580,B,2025-04-22
45581,C,2024-07-14
45582,D,2024-12-17
45583,D,2024-11-09
45584,B,2025-01-11
45585,D,2024-07-21
45586,B,2024-09-04
45587,F,2025-05-23
45588,B,2024-10-14
45589,B,2025-02-19
45590,A,2024-09-11
45591,A,2024-09-19
45592,D,2025-02-03
45593,B,2025-01-22
45594,D,2025-01-11
45595,B,2025-03-25
45596,B,2024-12-04
45597,C,2024-11-19
45598,B,2024-10-05
45599,C,2025-01-11
45600,B,2024-11-14
45601,B,2025-05-02
45602,F,2024-08-24
45603,D,2024-10-06
45604,F,2024-10-18
45605,B,2025-05-09
45606,C,2025-03-19
45607,B,2025-05-02
45608,D,2024-11-26
45609,C,2024-11-22
45610,C,2024-08-30
45611,B,2024-11-03
45612,A,2025-01-02
45613,F,2024-07-29
45614,F,2025-03-23
45615,C,2025-04-10
45616,A,2024-09-03
45617,C,2024-08-21
45618,F,2025-02-17
45619,A,2025-05-09
45620,C,2024-07-28
45621,B,2024-09-29
45622,B,2025-04-26
45623,C,2025-04-20
45624,A,2024-08-11
45625,C,2024-10-13
45626,A,2024-11-24
45627,A,2024-12-03
45628,C,2025-05-22
45629,F,2024-09-21
45630,D,2024-08-08
45631,B,2024-09-24
45632,A,2025-03-21
45633,D,2024-07-12
45634,A,2024-08-27
45635,C,2025-05-02
45636,F,2025-05-18
45637,C,2025-01-16
45638,D,2024-08-02
45639,F,2024-06-02
45640,B,2024-07-09
45641,F,2024-11-17
45642,F,2025-01-12
45643,F,2024-07-20
45644,F,2024-10-06
45645,B,2024-12-05
45646,B,2024-12-28
45647,B,2024-07-23
45648,C,2024-06-03
45649,D,2024-08-08
45650,B,2024-07-05
45651,D,2025-01-01
45652,B,2024-11-26
45653,F,2024-11-06
45654,F,2025-03-29
45655,F,2024-07-17
45656,A,2024-07-23
45657,A,2024-11-24
45658,C,2024-09-15
45659,D,2024-11-13
45660,A,2024-11-24
45661,A,2024-08-29
45662,D,2024-09-21
45663,A,2024-08-17
45664,F,2024-10-15
45665,F,2025-03-27
45666,C,2025-01-17
45667,F,2025-04-19
45668,A,2024-11-02
45669,F,2025-01-10
45670,A,2025-04-10
45671,F,2024-06-22
45672,A,2025-03-07
45673,C,2025-04-25
45674,C,2024-09-20
45675,C,2024-08-23
45676,C,2024-10-14
45677,A,2025-04-05
45678,F,2024-07-08
45679,D,2024-10-14
45680,B,2025-03-12
45681,B,2024-10-30
45682,F,2024-06-16
45683,F,2025-03-29
45684,C,2024-08-05
45685,C,2025-03-20
45686,F,2024-11-11
45687,C,2025-05-10
45688,C,2025-03-06
45689,C,2024-08-08
45690,B,2025-03-05
45691,F,2024-09-17
45692,C,2024-11-05
45693,D,2025-04-03
45694,B,2025-03-15
45695,A,2024-10-03
45696,C,2025-02-13
45697,F,2024-10-15
45698,D,2024-07-07
45699,F,2024-11-26
45700,D,2025-02-17
45701,B,2025-01-20
45702,B,2024-12-20
45703,C,2025-05-15
45704,F,2025-03-07
45705,A,2024-10-22
45706,F,2025-04-07
45707,F,2025-03-15
45708,F,2025-05-24
45709,F,2024-11-05
45710,B,2024-07-31
45711,F,2024-10-22
45712,F,2024-10-18
45713,C,2025-01-14
45714,C,2024-11-07
45715,A,2024-10-03
45716,A,2024-09-03
45717,F,2024-10-31
45718,B,2024-12-19
45719,A,2025-03-09
45720,F,2025-05-14
45721,C,2024-08-11
45722,D,2024-09-04
45723,D,2024-12-01
45724,C,2025-05-17
45725,B,2024-06-16
45726,D,2024-08-26
45727,C,2025-03-25
45728,B,2025-02-15
45729,D,2024-08-10
45730,D,2024-12-20
45731,B,2024-07-21
45732,B,2025-04-12
45733,D,2025-01-17
45734,D,2024-08-12
45735,B,2024-11-05
45736,F,2025-04-09
45737,D,2025-05-23
45738,F,2025-03-17
45739,F,2024-07-16
45740,F,2025-03-14
45741,F,2025-02-04
45742,C,2025-01-31
45743,D,2025-03-21
45744,F,2025-03-21
45745,B,2025-05-21
45746,D,2025-05-17
45747,D,2024-06-15
45748,D,2025-05-07
45749,D,2025-02-18
45750,D,2024-07-13
45751,A,2025-04-24
45752,B,2025-02-13
45753,C,2024-06-17
45754,F,2025-01-27
45755,D,2025-05-19
45756,C,2024-06-16
45757,A,2025-02-08
45758,A,2024-08-20
45759,B,2025-04-17
45760,B,2024-07-26
45761,D,2024-11-11
45762,D,2024-12-25
45763,D,2025-01-05
45764,B,2025-04-02
45765,C,2024-09-11
45766,A,2025-04-13
45767,B,2024-08-06
45768,B,2024-08-20
45769,B,2025-01-24
45770,C,2024-06-29
45771,A,2024-07-05
45772,D,2024-07-20
45773,A,2024-09-27
45774,F,2024-10-31
45775,C,2024-12-19
45776,B,2025-04-11
45777,B,2024-10-14
45778,B,2025-05-02
45779,F,2025-01-28
45780,B,2024-07-12
45781,F,2025-04-17
45782,B,2024-11-01
45783,C,2025-02-05
45784,A,2025-01-14
45785,C,2024-06-06
45786,D,2024-10-03
45787,B,2024-06-26
45788,D,2024-10-24
45789,A,2024-11-05
45790,D,2025-04-05
45791,C,2025-03-24
45792,C,2025-03-25
45793,D,2024-09-18
45794,A,2024-09-10
45795,C,2024-08-08
45796,A,2025-03-05
45797,F,2024-11-25
45798,A,2024-09-30
45799,B,2025-02-03
45800,D,2025-02-04
45801,A,2024-12-10
45802,C,2024-11-15
45803,F,2025-05-12
45804,B,2024-11-08
45805,D,2024-07-02
45806,F,2025-03-08
45807,B,2024-12-27
45808,A,2025-03-25
45809,C,2025-03-08
45810,D,2024-06-27
45811,F,2025-02-19
45812,B,2024-10-27
45813,D,2024-12-19
45814,A,2024-06-11
45815,C,2024-08-19
45816,D,2024-10-20
45817,B,2024-12-26
45818,D,2024-11-11
45819,F,2025-01-18
45820,A,2024-09-16
45821,D,2024-12-17
45822,C,2024-11-11
45823,C,2025-02-07
45824,D,2024-07-31
45825,B,2024-12-04
45826,A,2024-11-21
45827,B,2025-04-29
45828,F,2025-04-28
45829,B,2025-03-12
45830,F,2025-05-22
45831,B,2025-03-29
45832,C,2024-11-19
45833,F,2024-10-23
45834,C,2025-01-23
45835,D,2024-07-26
45836,F,2025-04-20
45837,B,2024-10-26
45838,D,2024-08-12
45839,A,2025-03-18
45840,C,2024-12-02
45841,D,2025-04-03
45842,B,2025-04-09
45843,C,2024-07-01
45844,B,2024-10-28
45845,C,2024-06-14
45846,F,2025-03-13
45847,D,2025-01-06
45848,D,2024-12-02
45849,B,2024-08-26
45850,D,2025-05-13
45851,F,2025-05-10
45852,A,2025-02-23
45853,C,2025-03-09
45854,A,2025-02-01
45855,C,2025-04-22
45856,F,2024-07-22
45857,C,2025-05-08
45858,A,2025-01-21
45859,B,2025-02-13
45860,C,2024-06-08
45861,C,2025-03-15
45862,D,2024-09-01
45863,B,2024-07-17
45864,B,2024-06-30
45865,F,2025-01-02
45866,A,2025-04-22
45867,A,2024-09-19
45868,D,2024-12-31
45869,A,2024-09-30
45870,B,2024-12-10
45871,F,2024-09-19
45872,F,2025-03-20
45873,D,2025-05-17
45874,C,2024-10-05
45875,A,2024-09-10
45876,C,2024-11-08
45877,D,2024-08-06
45878,D,2024-07-13
45879,D,2024-09-14
45880,D,2024-10-13
45881,C,2024-10-24
45882,C,2025-02-20
45883,F,2025-04-18
45884,B,2024-09-24
45885,C,2025-02-07
45886,D,2024-12-21
45887,F,2024-08-14
45888,B,2024-10-29
45889,D,2024-09-16
45890,D,2024-12-15
45891,F,2025-02-26
45892,D,2024-07-26
45893,A,2024-11-16
45894,D,2024-07-27
45895,D,2024-10-08
45896,F,2024-09-16
45897,D,2024-08-10
45898,A,2024-09-24
45899,F,2025-04-22
45900,A,2025-02-22
45901,C,2024-05-25
45902,A,2024-12-28
45903,B,2025-05-09
45904,C,2025-02-26
45905,C,2025-02-05
45906,B,2024-06-07
45907,D,2024-07-22
45908,A,2024-09-02
45909,C,2024-05-30
45910,D,2024-08-07
45911,B,2024-11-28
45912,C,2025-05-07
45913,D,2024-08-31
45914,D,2025-02-20
45915,A,2024-12-21
45916,B,2024-11-15
45917,F,2024-12-16
45918,B,2024-10-23
45919,A,2025-03-15
45920,C,2025-05-13
45921,F,2024-07-24
45922,B,2024-07-08
45923,B,2024-11-18
45924,D,2024-09-16
45925,B,2025-01-05
45926,B,2024-08-13
45927,C,2024-12-07
45928,F,2024-10-02
45929,C,2024-12-30
45930,A,2024-10-17
45931,C,2024-11-08
45932,F,2025-01-16
45933,D,2025-05-08
45934,B,2025-05-05
45935,C,2024-11-02
45936,A,2024-10-03
45937,D,2024-08-26
45938,B,2025-02-27
45939,B,2024-05-26
45940,A,2024-05-28
45941,C,2024-09-12
45942,F,2024-12-28
45943,C,2024-12-20
45944,A,2024-10-26
45945,D,2024-10-13
45946,F,2024-06-14
45947,F,2024-10-25
45948,A,2025-05-04
45949,B,2024-12-23
45950,D,2024-11-14
45951,D,2024-10-03
45952,D,2025-01-10
45953,B,2024-08-08
45954,D,2024-08-06
45955,B,2024-12-01
45956,F,2025-05-12
45957,A,2024-12-26
45958,C,2025-01-11
45959,D,2024-12-07
45960,B,2025-03-19
45961,F,2025-03-06
45962,D,2025-02-05
45963,A,2024-12-28
45964,F,2025-02-22
45965,A,2024-09-03
45966,F,2024-12-22
45967,F,2025-03-27
45968,B,2024-08-20
45969,A,2025-05-13
45970,F,2025-03-23
45971,A,2025-04-05
45972,B,2024-10-20
45973,F,2025-02-03
45974,B,2024-09-09
45975,A,2024-09-15
45976,A,2025-03-25
45977,F,2025-01-21
45978,D,2025-04-09
45979,A,2025-01-20
45980,C,2025-03-05
45981,C,2024-08-30
45982,F,2024-11-06
45983,B,2024-12-06
45984,C,2024-09-27
45985,F,2025-02-21
45986,A,2024-12-14
45987,D,2024-09-23
45988,D,2024-10-12
45989,A,2024-09-23
45990,F,2024-12-03
45991,D,2024-07-25
45992,B,2024-10-01
45993,C,2024-12-22
45994,D,2025-05-07
45995,D,2025-01-03
45996,B,2025-03-17
45997,C,2025-03-26
45998,C,2024-08-02
45999,A,2024-11-22
46000,F,2024-12-19
46001,B,2024-09-03
46002,F,2024-10-24
46003,F,2024-11-16
46004,F,2024-09-30
46005,B,2025-03-15
46006,C,2024-12-17
46007,B,2025-05-10
46008,A,2025-02-08
46009,C,2025-03-16
46010,B,2024-09-17
46011,D,2025-05-03
46012,D,2024-06-26
46013,D,2024-11-11
46014,F,2025-04-14
46015,B,2024-10-30
46016,D,2025-04-09
46017,D,2024-08-10
46018,F,2025-05-22
46019,A,2025-03-21
46020,A,2025-01-09
46021,D,2024-06-25
46022,A,2025-05-03
46023,B,2024-06-20
46024,A,2025-02-02
46025,A,2024-06-18
46026,D,2025-02-16
46027,F,2024-07-13
46028,B,2025-03-27
46029,B,2025-01-15
46030,A,2024-12-08
46031,D,2024-06-15
46032,B,2025-05-02
46033,B,2025-04-29
46034,A,2024-11-01
46035,F,2024-08-14
46036,A,2024-06-15
46037,F,2025-05-18
46038,D,2024-07-02
46039,B,2024-12-16
46040,B,2024-07-06
46041,D,2024-08-22
46042,A,2024-09-20
46043,D,2024-07-28
46044,B,2024-08-11
46045,B,2024-07-13
46046,B,2024-08-20
46047,C,2024-07-31
46048,D,2025-01-13
46049,C,2024-07-22
46050,F,2024-07-30
46051,C,2024-06-16
46052,B,2024-08-01
46053,B,2024-11-02
46054,A,2025-05-02
46055,A,2025-01-13
46056,F,2024-10-31
46057,D,2025-04-10
46058,A,2025-03-31
46059,D,2024-10-01
46060,D,2024-12-16
46061,F,2024-07-22
46062,B,2024-06-08
46063,D,2025-02-10
46064,A,2024-06-06
46065,B,2024-11-22
46066,B,2024-09-10
46067,C,2025-03-31
46068,F,2025-03-04
46069,D,2024-08-03
46070,C,2025-01-30
46071,B,2024-10-27
46072,B,2025-05-14
46073,D,2024-08-19
46074,D,2024-12-06
46075,C,2024-08-08
46076,D,2025-05-01
46077,B,2024-07-09
46078,B,2024-06-24
46079,D,2024-08-18
46080,A,2024-09-28
46081,A,2024-11-15
46082,B,2025-02-23
46083,F,2024-08-27
46084,B,2024-06-07
46085,F,2024-12-14
46086,B,2024-12-01
46087,D,2024-12-18
46088,B,2025-04-02
46089,C,2024-11-03
46090,B,2025-02-07
46091,A,2025-03-18
46092,C,2025-02-23
46093,C,2024-07-31
46094,A,2024-07-02
46095,B,2024-10-13
46096,D,2024-12-27
46097,A,2025-03-03
46098,F,2024-07-15
46099,F,2024-07-27
46100,F,2025-01-21
46101,F,2025-05-10
46102,F,2024-09-13
46103,B,2024-08-16
46104,F,2024-05-29
46105,A,2025-04-19
46106,A,2024-12-17
46107,A,2024-12-26
46108,D,2025-05-19
46109,B,2025-02-03
46110,B,2025-04-29
46111,C,2025-01-13
46112,A,2025-01-16
46113,D,2024-08-21
46114,A,2024-09-27
46115,F,2025-05-16
46116,A,2024-11-03
46117,B,2025-02-01
46118,D,2024-10-05
46119,F,2024-10-18
46120,D,2025-04-29
46121,B,2024-09-01
46122,F,2025-05-14
46123,B,2024-12-18
46124,D,2024-07-11
46125,A,2024-12-17
46126,A,2025-01-11
46127,B,2024-07-08
46128,B,2024-10-23
46129,D,2025-04-10
46130,B,2025-03-22
46131,B,2024-09-04
46132,A,2025-04-25
46133,F,2024-09-15
46134,C,2025-01-29
46135,A,2025-01-12
46136,F,2025-04-18
46137,C,2024-06-30
46138,B,2024-09-07
46139,A,2024-07-21
46140,D,2024-11-01
46141,C,2024-10-26
46142,D,2025-05-09
46143,C,2025-01-27
46144,A,2024-06-08
46145,B,2025-04-01
46146,B,2025-05-21
46147,C,2025-03-12
46148,C,2024-06-24
46149,F,2024-07-29
46150,F,2024-09-16
46151,A,2024-11-13
46152,A,2024-12-23
46153,C,2024-12-15
46154,D,2024-05-25
46155,A,2025-01-04
46156,B,2024-07-02
46157,D,2025-02-17
46158,F,2024-08-31
46159,F,2024-10-25
46160,D,2025-01-05
46161,B,2025-01-07
46162,F,2025-04-25
46163,C,2024-07-04
46164,D,2024-08-08
46165,A,2025-01-04
46166,C,2025-04-25
46167,C,2024-09-28
46168,B,2025-03-25
46169,A,2025-04-29
46170,D,2024-10-09
46171,B,2025-03-02
46172,A,2025-04-19
46173,D,2024-11-11
46174,A,2024-07-24
46175,D,2024-10-24
46176,A,2024-10-31
46177,F,2025-04-16
46178,D,2024-08-22
46179,C,2024-08-11
46180,F,2025-01-16
46181,B,2025-03-22
46182,B,2025-04-11
46183,C,2025-01-16
46184,D,2025-01-02
46185,F,2025-04-27
46186,F,2025-04-09
46187,C,2025-03-10
46188,D,2025-02-01
46189,F,2024-11-20
46190,B,2024-11-17
46191,D,2024-10-11
46192,B,2025-02-09
46193,F,2024-11-01
46194,F,2024-06-26
46195,F,2024-09-07
46196,F,2024-08-19
46197,B,2024-09-09
46198,B,2024-12-29
46199,C,2024-12-09
46200,A,2024-11-28
46201,B,2024-06-14
46202,D,2024-05-27
46203,B,2024-10-21
46204,B,2024-06-17
46205,F,2025-01-22
46206,B,2025-03-27
46207,A,2025-01-27
46208,B,2025-01-16
46209,D,2024-07-01
46210,B,2024-10-06
46211,D,2024-10-01
46212,B,2024-08-31
46213,B,2025-04-25
46214,F,2025-02-10
46215,B,2024-07-29
46216,A,2025-04-28
46217,C,2024-12-01
46218,C,2024-07-09
46219,D,2025-01-20
46220,A,2024-10-23
46221,F,2024-06-11
46222,A,2025-04-11
46223,C,2024-09-09
46224,B,2024-10-08
46225,B,2024-09-13
46226,B,2025-01-14
46227,C,2024-05-24
46228,F,2024-09-10
46229,F,2025-03-13
46230,A,2024-07-29
46231,B,2025-01-30
46232,F,2024-12-03
46233,D,2024-11-24
46234,A,2025-02-20
46235,F,2024-08-07
46236,F,2024-06-18
46237,F,2024-07-30
46238,C,2024-09-15
46239,B,2024-12-16
46240,D,2024-11-06
46241,D,2025-04-23
46242,C,2024-09-14
46243,C,2025-01-11
46244,C,2024-06-03
46245,D,2024-06-23
46246,A,2024-12-20
46247,D,2024-06-22
46248,B,2024-11-28
46249,F,2025-04-03
46250,C,2024-06-24
46251,D,2024-09-20
46252,A,2025-02-21
46253,D,2024-09-08
46254,D,2024-12-12
46255,B,2025-02-21
46256,C,2024-12-23
46257,B,2024-06-07
46258,A,2025-02-28
46259,D,2024-07-20
46260,C,2024-12-19
46261,B,2025-05-19
46262,F,2024-10-02
46263,B,2025-03-09
46264,A,2024-07-28
46265,A,2024-10-13
46266,D,2024-10-08
46267,F,2024-09-15
46268,F,2024-06-17
46269,F,2024-08-18
46270,B,2025-05-14
46271,F,2024-08-01
46272,C,2024-07-31
46273,F,2025-04-23
46274,A,2024-12-07
46275,C,2024-12-08
46276,A,2024-08-05
46277,B,2025-02-16
46278,C,2024-06-14
46279,B,2025-01-01
46280,D,2024-12-01
46281,B,2025-01-25
46282,A,2024-08-24
46283,C,2024-07-30
46284,C,2025-05-15
46285,B,2024-12-28
46286,B,2024-10-16
46287,D,2024-06-23
46288,A,2024-09-17
46289,C,2024-07-24
46290,C,2025-04-21
46291,C,2025-01-02
46292,B,2025-03-01
46293,A,2024-07-09
46294,C,2024-10-01
46295,B,2024-08-30
46296,F,2025-05-16
46297,D,2024-11-09
46298,F,2024-06-28
46299,F,2025-04-25
46300,C,2025-04-07
46301,B,2025-03-24
46302,B,2025-05-07
46303,C,2025-03-18
46304,C,2025-04-03
46305,C,2024-09-07
46306,D,2024-07-22
46307,F,2024-12-01
46308,F,2025-01-13
46309,D,2024-08-02
46310,A,2024-10-01
46311,D,2024-12-09
46312,A,2025-04-13
46313,D,2024-09-16
46314,A,2024-07-02
46315,C,2024-09-28
46316,B,2024-06-18
46317,B,2024-07-19
46318,C,2025-04-15
46319,D,2024-12-23
46320,B,2024-12-15
46321,F,2025-04-30
46322,D,2024-12-12
46323,F,2024-09-20
46324,C,2024-06-23
46325,B,2025-03-12
46326,B,2025-05-02
46327,F,2024-12-22
46328,A,2025-02-03
46329,A,2025-03-24
46330,B,2024-08-26
46331,F,2024-07-19
46332,D,2024-09-04
46333,F,2024-10-19
46334,A,2024-08-01
46335,B,2024-07-19
46336,D,2025-03-15
46337,A,2024-11-23
46338,A,2024-09-15
46339,A,2024-06-12
46340,D,2025-01-07
46341,F,2025-04-07
46342,C,2024-10-15
46343,F,2024-07-04
46344,F,2025-04-06
46345,C,2025-03-17
46346,A,2024-12-27
46347,D,2025-02-09
46348,C,2024-07-26
46349,F,2024-11-04
46350,D,2025-02-03
46351,D,2024-11-01
46352,C,2025-03-27
46353,F,2024-12-02
46354,A,2025-04-15
46355,D,2024-11-13
46356,A,2024-12-05
46357,B,2025-05-15
46358,A,2025-04-27
46359,D,2025-02-28
46360,D,2025-04-08
46361,B,2025-05-03
46362,F,2024-07-06
46363,C,2024-07-12
46364,C,2025-01-01
46365,B,2025-03-01
46366,F,2024-12-20
46367,A,2024-09-26
46368,A,2024-05-27
46369,C,2025-01-23
46370,C,2024-11-03
46371,D,2024-10-26
46372,A,2024-10-01
46373,C,2024-06-04
46374,D,2025-03-07
46375,F,2025-01-11
46376,F,2024-10-22
46377,F,2024-08-29
46378,A,2025-02-17
46379,A,2024-11-30
46380,B,2025-02-22
46381,D,2025-04-03
46382,A,2024-11-11
46383,D,2025-04-27
46384,A,2024-06-26
46385,D,2024-09-06
46386,C,2024-12-02
46387,F,2025-01-05
46388,C,2025-04-03
46389,B,2025-03-22
46390,B,2025-01-06
46391,F,2024-10-05
46392,B,2025-04-20
46393,C,2024-09-13
46394,A,2025-04-14
46395,D,2025-01-04
46396,C,2024-07-08
46397,B,2024-09-13
46398,B,2025-05-21
46399,D,2024-12-21
46400,F,2024-08-08
46401,D,2024-05-24
46402,D,2024-06-26
46403,C,2025-03-21
46404,C,2024-12-30
46405,A,2024-07-17
46406,D,2024-12-09
46407,B,2025-04-27
46408,D,2025-02-13
46409,A,2024-07-26
46410,D,2025-02-11
46411,B,2025-04-16
46412,C,2025-02-15
46413,A,2024-09-12
46414,C,2024-10-22
46415,B,2025-01-13
46416,D,2024-12-06
46417,F,2025-04-16
46418,F,2024-10-06
46419,B,2024-08-05
46420,F,2024-09-08
46421,F,2024-10-05
46422,A,2024-10-06
46423,B,2024-08-31
46424,D,2024-05-24
46425,F,2024-06-22
46426,A,2025-03-06
46427,A,2024-12-05
46428,A,2025-02-17
46429,D,2025-03-16
46430,B,2025-04-05
46431,C,2024-06-25
46432,C,2024-08-01
46433,F,2024-10-04
46434,A,2025-03-08
46435,C,2025-01-19
46436,A,2025-03-24
46437,C,2024-10-02
46438,D,2025-03-30
46439,D,2025-05-11
46440,B,2024-11-16
46441,B,2025-03-04
46442,F,2025-02-26
46443,B,2025-04-22
46444,D,2024-11-10
46445,F,2025-03-21
46446,D,2024-07-06
46447,F,2025-05-06
46448,C,2024-08-12
46449,C,2024-11-19
46450,B,2024-05-26
46451,C,2025-01-31
46452,C,2025-03-04
46453,A,2024-07-13
46454,F,2025-02-28
46455,C,2024-06-25
46456,C,2025-03-13
46457,D,2024-07-06
46458,D,2024-06-18
46459,C,2025-02-10
46460,C,2025-03-06
46461,F,2025-03-16
46462,F,2024-06-10
46463,D,2024-10-27
46464,B,2024-07-16
46465,C,2024-10-09
46466,C,2024-08-21
46467,C,2025-03-07
46468,D,2024-12-09
46469,D,2024-10-20
46470,C,2025-03-27
46471,C,2024-10-25
46472,F,2024-06-16
46473,A,2025-03-14
46474,D,2024-06-11
46475,C,2025-03-05
46476,A,2025-03-27
46477,B,2025-02-28
46478,A,2024-08-16
46479,D,2024-10-11
46480,A,2024-12-26
46481,A,2025-02-13
46482,C,2024-12-16
46483,C,2024-12-29
46484,B,2024-05-31
46485,B,2024-07-09
46486,B,2024-11-25
46487,D,2025-01-14
46488,B,2024-10-16
46489,D,2025-05-23
46490,B,2024-12-24
46491,C,2024-11-06
46492,C,2024-12-17
46493,C,2025-04-22
46494,A,2024-09-13
46495,D,2024-08-21
46496,C,2024-10-10
46497,F,2024-07-22
46498,C,2025-05-10
46499,C,2025-01-24
46500,A,2025-04-27
46501,D,2024-08-08
46502,A,2024-07-11
46503,A,2024-11-05
46504,A,2024-07-18
46505,C,2024-06-13
46506,D,2024-07-18
46507,C,2024-12-26
46508,C,2025-04-24
46509,D,2024-09-23
46510,D,2024-12-26
46511,B,2024-10-01
46512,D,2025-03-14
46513,D,2024-10-14
46514,A,2025-01-19
46515,C,2024-08-10
46516,D,2024-05-26
46517,F,2025-05-21
46518,C,2025-01-07
46519,B,2024-09-24
46520,F,2024-11-11
46521,B,2024-12-13
46522,D,2025-01-22
46523,D,2025-02-28
46524,B,2024-07-23
46525,B,2025-03-22
46526,B,2025-03-16
46527,C,2024-08-02
46528,C,2024-10-23
46529,C,2025-04-28
46530,D,2025-04-20
46531,D,2024-08-28
46532,B,2024-11-18
46533,F,2024-09-27
46534,C,2024-07-23
46535,A,2024-12-08
46536,F,2024-07-06
46537,C,2024-12-28
46538,A,2024-07-21
46539,F,2025-03-03
46540,F,2025-01-05
46541,D,2025-04-16
46542,D,2024-06-17
46543,D,2025-01-12
46544,B,2024-11-10
46545,C,2024-08-23
46546,C,2025-03-16
46547,C,2024-12-03
46548,D,2024-11-06
46549,F,2024-08-15
46550,F,2024-08-13
46551,D,2024-06-02
46552,D,2025-05-07
46553,B,2024-07-22
46554,F,2025-03-30
46555,A,2025-04-30
46556,B,2024-12-28
46557,D,2025-02-03
46558,F,2025-04-15
46559,D,2025-03-21
46560,D,2025-05-09
46561,D,2024-07-21
46562,A,2024-11-19
46563,F,2025-04-28
46564,F,2025-03-12
46565,B,2024-12-11
46566,A,2024-11-04
